location,reference_date,energyscore,energyscore_norm,location_name
39,2025-12-06,1134.1190640758389,0.39654512729924435,Ohio
40,2025-12-06,138.21785828991796,0.349034995681611,Oklahoma
41,2025-12-06,101.07788633764457,0.3675559503187075,Oregon
42,2025-12-06,951.512373014523,0.19606683968978425,Pennsylvania
44,2025-12-06,179.29620487958584,0.38977435843388225,Rhode Island
45,2025-12-06,616.3506064556318,0.42331772421403285,South Carolina
46,2025-12-06,57.72300050167872,0.5715148564522645,South Dakota
47,2025-12-06,536.4225427227603,0.36269272665501034,Tennessee
48,2025-12-06,749.1520873880451,0.12171439275191634,Texas
49,2025-12-06,135.64431500696392,0.2855669789620293,Utah
50,2025-12-06,43.16522904804044,0.6166461292577206,Vermont
51,2025-12-06,359.2083289583541,0.22996691994772991,Virginia
53,2025-12-06,93.42333581022629,0.23355833952556573,Washington
