location,reference_date,energyscore,energyscore_norm,location_name
09,2026-02-28,25.86514699040545,0.18087515377905908,Connecticut
10,2026-02-28,13.613578757035263,0.10235773501530274,Delaware
11,2026-02-28,7.928998136126982,0.3049614667741147,District of Columbia
12,2026-02-28,1458.2103411929181,0.4107634763923713,Florida
13,2026-02-28,278.0941963501506,0.3867791326149521,Georgia
15,2026-02-28,8.714815744534594,0.12449736777906563,Hawaii
16,2026-02-28,51.264263527161006,0.1714523863784649,Idaho
17,2026-02-28,355.8823478246452,0.3075906204188809,Illinois
18,2026-02-28,88.9744219560668,0.08800635208315213,Indiana
19,2026-02-28,112.288651946359,0.29864003177223136,Iowa
20,2026-02-28,151.64423512415158,0.46374383830015775,Kansas
21,2026-02-28,69.62644329488913,0.0893792596853519,Kentucky
22,2026-02-28,286.8821203944744,0.4496584959161041,Louisiana
23,2026-02-28,27.46391326738685,0.21126087128759116,Maine
24,2026-02-28,39.198235826806254,0.20739807315770506,Maryland
25,2026-02-28,69.99370124522147,0.2880399228198415,Massachusetts
26,2026-02-28,137.1123099449289,0.14887330070024854,Michigan
27,2026-02-28,90.35627418186475,0.16826121821576304,Minnesota
28,2026-02-28,140.3339601405437,0.31254779541323763,Mississippi
29,2026-02-28,141.86320101896484,0.16084263154077647,Missouri
30,2026-02-28,14.886468190721004,0.08756745994541767,Montana
31,2026-02-28,102.56074196991598,0.43092748726855457,Nebraska
32,2026-02-28,29.33214416188403,0.129216494105216,Nevada
33,2026-02-28,33.90725370354269,0.2948456843786321,New Hampshire
34,2026-02-28,108.39796626608322,0.1495144362290803,New Jersey
35,2026-02-28,38.34321166775687,0.14523943813544268,New Mexico
36,2026-02-28,136.59005563642705,0.12577353189357923,New York
37,2026-02-28,210.02408622366892,0.32261764396876946,North Carolina
38,2026-02-28,8.751909407594546,0.09617482865488512,North Dakota
39,2026-02-28,350.7604464952112,0.21193984682490105,Ohio
40,2026-02-28,199.37657960936727,0.4804254930346199,Oklahoma
41,2026-02-28,153.2660114794429,0.31406969565459614,Oregon
42,2026-02-28,207.04010567269557,0.06411895499309246,Pennsylvania
44,2026-02-28,10.345797829897311,0.18474638981959485,Rhode Island
45,2026-02-28,240.69282902272167,0.5972526774757362,South Carolina
46,2026-02-28,25.729176398063302,0.18918512057399486,South Dakota
47,2026-02-28,180.7501400866558,0.23535174490449973,Tennessee
48,2026-02-28,519.6002119475723,0.221956519413743,Texas
49,2026-02-28,49.48657955118935,0.3806659965476104,Utah
50,2026-02-28,9.903396178049176,0.23579514709640895,Vermont
51,2026-02-28,189.32152455780727,0.31189707505404823,Virginia
53,2026-02-28,148.55349504763083,0.2867828089722603,Washington
54,2026-02-28,65.4232047794012,0.1603509921063755,West Virginia
55,2026-02-28,99.96180618570406,0.15261344455832682,Wisconsin
56,2026-02-28,7.183290073480286,0.14659775660163848,Wyoming
72,2026-02-28,90.88492914301526,0.19296163300003238,72
US,2026-02-28,6756.351448291034,0.1967200887550163,United States
01,2026-03-07,131.27841716084941,0.37189353303356776,Alabama
02,2026-03-07,8.860888172939415,0.20606716681254453,Alaska
04,2026-03-07,127.81909347871647,0.1841773681249517,Arizona
05,2026-03-07,74.64732608879615,0.28600508079998527,Arkansas
06,2026-03-07,751.7278397783532,0.27167612568787614,California
08,2026-03-07,63.25641629265127,0.1865970982084108,Colorado
09,2026-03-07,26.677545660414694,0.18398307352010135,Connecticut
10,2026-03-07,27.32531010275192,0.28170422786342186,Delaware
11,2026-03-07,10.111540129947102,0.481501910949862,District of Columbia
12,2026-03-07,751.5412386272033,0.2924284975203125,Florida
13,2026-03-07,168.0712578641055,0.31771504322137145,Georgia
15,2026-03-07,12.856410781263735,0.20088141845724586,Hawaii
16,2026-03-07,49.05496221236016,0.20786000937440746,Idaho
17,2026-03-07,252.28446019660907,0.2943809337183303,Illinois
18,2026-03-07,173.8067037939075,0.22368945147221042,Indiana
19,2026-03-07,63.94180061337882,0.2243571951346625,Iowa
20,2026-03-07,108.57798841107109,0.5121603226937316,Kansas
21,2026-03-07,100.60351742179773,0.15573299910495006,Kentucky
22,2026-03-07,125.44359704034616,0.2721119241656099,Louisiana
23,2026-03-07,26.084263516953335,0.27457119491529824,Maine
24,2026-03-07,38.403795563914,0.2400237222744625,Maryland
25,2026-03-07,62.44153304059668,0.2959314362113587,Massachusetts
26,2026-03-07,152.7808700206257,0.21073223451120787,Michigan
27,2026-03-07,72.87726509474071,0.16676719701313664,Minnesota
28,2026-03-07,104.43332114687902,0.31646460953599703,Mississippi
29,2026-03-07,221.3923637663868,0.3475547311874204,Missouri
30,2026-03-07,23.03612579165281,0.1693832778798001,Montana
31,2026-03-07,53.03705277627329,0.31015820337001926,Nebraska
32,2026-03-07,25.376768721694006,0.12439592510634316,Nevada
33,2026-03-07,13.919637235754674,0.1420371146505579,New Hampshire
34,2026-03-07,131.73915825179077,0.23193513776723726,New Jersey
35,2026-03-07,53.13845493049969,0.28723489151621456,New Mexico
36,2026-03-07,144.60699909120672,0.1553243814083853,New York
37,2026-03-07,191.06682269034488,0.4108963928824621,North Carolina
38,2026-03-07,10.523644138398573,0.1195868652090747,North Dakota
39,2026-03-07,375.0388195438757,0.3143661521742462,Ohio
40,2026-03-07,114.54292988772285,0.3963423179505981,Oklahoma
41,2026-03-07,125.35428324635953,0.4004929177199985,Oregon
42,2026-03-07,296.8562297154238,0.1059822312443498,Pennsylvania
44,2026-03-07,14.522345004067418,0.3157031522623352,Rhode Island
45,2026-03-07,176.6617144801774,0.7549645917956299,South Carolina
46,2026-03-07,32.42471621543126,0.3242471621543126,South Dakota
47,2026-03-07,133.59821244536954,0.22229319874437528,Tennessee
48,2026-03-07,408.74604872130413,0.22657763232888256,Texas
49,2026-03-07,33.54241495712515,0.3530780521802648,Utah
50,2026-03-07,8.431455502006223,0.24798398535312421,Vermont
51,2026-03-07,155.94847619797434,0.3652189138125863,Virginia
53,2026-03-07,150.46781651560903,0.40018036307342825,Washington
54,2026-03-07,91.31522835473055,0.30540210152083797,West Virginia
55,2026-03-07,113.76981405943815,0.21878810396045797,Wisconsin
56,2026-03-07,10.176257679533553,0.2677962547245672,Wyoming
72,2026-03-07,53.76093361713515,0.12892310219936487,72
US,2026-03-07,5844.558703145714,0.2213847993615801,United States
01,2026-03-14,98.56067480895457,0.4141204823905654,Alabama
02,2026-03-14,7.367863344177978,0.21051038126222796,Alaska
04,2026-03-14,152.97826053720772,0.28809465261244394,Arizona
05,2026-03-14,79.89216783422181,0.45652667333841035,Arkansas
06,2026-03-14,520.490402348892,0.24797065381081085,California
08,2026-03-14,70.94509956034672,0.2589237210231632,Colorado
09,2026-03-14,26.487545757388432,0.18522759270901,Connecticut
10,2026-03-14,25.41640066887469,0.34816987217636564,Delaware
11,2026-03-14,14.689471624870354,1.4689471624870354,District of Columbia
12,2026-03-14,753.2622257851576,0.43642075653833,Florida
13,2026-03-14,142.85426076795895,0.3789237686152757,Georgia
15,2026-03-14,17.492381314215287,0.38026915900468017,Hawaii
16,2026-03-14,31.683986231083075,0.1633195166550674,Idaho
17,2026-03-14,345.41310565842514,0.6349505618721051,Illinois
18,2026-03-14,237.7680537172385,0.4403112105874787,Indiana
19,2026-03-14,56.26659543107083,0.24678331329417033,Iowa
20,2026-03-14,84.63032677899906,0.6716692601507862,Kansas
21,2026-03-14,162.9418966362731,0.35969513606241305,Kentucky
22,2026-03-14,135.41691153755926,0.44989007155335303,Louisiana
23,2026-03-14,20.699187536260258,0.30894309755612326,Maine
24,2026-03-14,49.549780746549786,0.40614574382417856,Maryland
25,2026-03-14,69.98456817836177,0.4141098708778803,Massachusetts
26,2026-03-14,161.63456039973204,0.2907096410067123,Michigan
27,2026-03-14,133.2722209156778,0.4257898431810792,Minnesota
28,2026-03-14,124.76581522656176,0.5857550010636702,Mississippi
29,2026-03-14,166.31423818482708,0.3797128725680983,Missouri
30,2026-03-14,23.741999324383148,0.21198213682484954,Montana
31,2026-03-14,36.77004805453774,0.28952793743730504,Nebraska
32,2026-03-14,22.263179249566207,0.12507404072790004,Nevada
33,2026-03-14,14.713477759097014,0.18391847198871267,New Hampshire
34,2026-03-14,125.38874917161019,0.27258423732958736,New Jersey
35,2026-03-14,46.108479710040434,0.35468061315415716,New Mexico
36,2026-03-14,136.92379204989214,0.16108681417634368,New York
37,2026-03-14,171.08934527699566,0.5684031404551351,North Carolina
38,2026-03-14,14.290326407960297,0.20127220292901826,North Dakota
39,2026-03-14,412.28143810168405,0.5361267075444526,Ohio
40,2026-03-14,97.30591860944794,0.46781691639157663,Oklahoma
41,2026-03-14,77.1599321408632,0.43593182000487685,Oregon
42,2026-03-14,499.9711759862857,0.2160636024141252,Pennsylvania
44,2026-03-14,9.186647890579636,0.1874826100118293,Rhode Island
45,2026-03-14,154.88654897153776,1.0257387349108462,South Carolina
46,2026-03-14,29.855733554637926,0.4205032895019426,South Dakota
47,2026-03-14,129.56704999319345,0.2786388171896633,Tennessee
48,2026-03-14,413.345961411993,0.32883529149721,Texas
49,2026-03-14,27.096772234465135,0.3429971168919637,Utah
50,2026-03-14,13.460515045621452,0.5177121171392867,Vermont
51,2026-03-14,158.8562088039936,0.5972037924962166,Virginia
53,2026-03-14,125.8103920117521,0.4608439267829747,Washington
54,2026-03-14,75.16403911708153,0.3496001819399141,West Virginia
55,2026-03-14,105.79335497891812,0.2638238278776013,Wisconsin
56,2026-03-14,7.339265185302057,0.19313855750794887,Wyoming
72,2026-03-14,61.518574967619415,0.1401334281722538,72
US,2026-03-14,5948.823192549692,0.3048646129528874,United States
01,2026-03-21,65.40335104011038,0.40877094400068986,Alabama
02,2026-03-21,5.095853654469696,0.15441980771120292,Alaska
04,2026-03-21,140.32524389253794,0.34906777087696006,Arizona
05,2026-03-21,67.3432063778096,0.6475308305558615,Arkansas
06,2026-03-21,382.5374391165991,0.23170044767813391,California
08,2026-03-21,92.97865855380988,0.4972120778278603,Colorado
09,2026-03-21,25.93446110639225,0.19069456695876652,Connecticut
10,2026-03-21,41.08724494341459,1.0021279254491364,Delaware
11,2026-03-21,10.164046665985815,5.082023332992907,District of Columbia
12,2026-03-21,486.01383122460277,0.42707718033796377,Florida
13,2026-03-21,103.11937165174703,0.3833433890399518,Georgia
15,2026-03-21,19.31444939018412,0.6660154962132455,Hawaii
16,2026-03-21,29.264452656490974,0.22339276837016012,Idaho
17,2026-03-21,223.74562205689196,0.6063566993411706,Illinois
18,2026-03-21,237.26960637140877,0.7323135999117555,Indiana
19,2026-03-21,100.08990977870184,0.7525557126218183,Iowa
20,2026-03-21,54.92695040386899,0.7227230316298552,Kansas
21,2026-03-21,176.4751225538506,0.6975301286713463,Kentucky
22,2026-03-21,133.88374015590497,0.7316051374639616,Louisiana
23,2026-03-21,30.419328788355287,0.7419348484964704,Maine
24,2026-03-21,62.78871095353536,0.8049834737632738,Maryland
25,2026-03-21,56.22829597660231,0.34495887102210004,Massachusetts
26,2026-03-21,164.34214786573568,0.3998592405492352,Michigan
27,2026-03-21,121.25569945315426,0.5829600935247801,Minnesota
28,2026-03-21,100.78944595320021,0.7999162377238113,Mississippi
29,2026-03-21,192.6942178445565,0.7586386529313248,Missouri
30,2026-03-21,43.61727657083007,0.6231039510118581,Montana
31,2026-03-21,46.331556665139104,0.5939943162197321,Nebraska
32,2026-03-21,29.016970168249074,0.1960606092449262,Nevada
33,2026-03-21,13.991473970606318,0.21525344570163565,New Hampshire
34,2026-03-21,150.2346784287609,0.4392826854642132,New Jersey
35,2026-03-21,55.44480299867879,0.7108308076753691,New Mexico
36,2026-03-21,172.14678239473255,0.2424602568939895,New York
37,2026-03-21,152.2295290931213,0.8012080478585332,North Carolina
38,2026-03-21,11.767665679523898,0.1961277613253983,North Dakota
39,2026-03-21,452.04333920337336,1.153171783682075,Ohio
40,2026-03-21,87.01566158859336,0.7132431277753554,Oklahoma
41,2026-03-21,68.74127849470072,0.8701427657557054,Oregon
42,2026-03-21,823.51657528225,0.498798652502877,Pennsylvania
44,2026-03-21,8.94730171426989,0.1720634945051902,Rhode Island
45,2026-03-21,77.79054057429371,0.8643393397143746,South Carolina
46,2026-03-21,12.515157619704745,0.20516651835581548,South Dakota
47,2026-03-21,101.25514442699316,0.2995714332159561,Tennessee
48,2026-03-21,392.7372193351929,0.4155949410954422,Texas
49,2026-03-21,28.452724634856803,0.43110188840692126,Utah
50,2026-03-21,7.645255860387554,0.42473643668819744,Vermont
51,2026-03-21,130.31353236607026,0.8044045207782115,Virginia
53,2026-03-21,70.94392853597662,0.3315136847475543,Washington
54,2026-03-21,50.50191788583661,0.4208493157153051,West Virginia
55,2026-03-21,103.94283108931585,0.3571918594134565,Wisconsin
56,2026-03-21,8.233763079614583,0.2287156411004051,Wyoming
72,2026-03-21,63.27241146250658,0.16738733191139307,72
US,2026-03-21,5538.451682171218,0.40524267814232956,United States
01,2026-03-28,27.76368678174888,0.27219300766420473,Alabama
02,2026-03-28,3.637651097601326,0.15156879573338858,Alaska
04,2026-03-28,67.9841421000014,0.25557948157895266,Arizona
05,2026-03-28,31.185513766413465,0.5376812718347149,Arkansas
06,2026-03-28,298.16157883108815,0.31286629468109983,California
08,2026-03-28,78.16862105356064,0.8589958357534137,Colorado
09,2026-03-28,17.702100776623233,0.17021250746753108,Connecticut
10,2026-03-28,24.021002884093736,1.4130001696525727,Delaware
11,2026-03-28,4.664252389170688,4.664252389170688,District of Columbia
12,2026-03-28,287.434315135577,0.44357147397465585,Florida
13,2026-03-28,41.671257399712005,0.24512504352771766,Georgia
15,2026-03-28,25.11442026794098,5.022884053588196,Hawaii
16,2026-03-28,33.32294992188828,0.41139444348010223,Idaho
17,2026-03-28,146.0861227047925,0.7854092618537232,Illinois
18,2026-03-28,150.12267004624704,1.080019208965806,Indiana
